applicant_id_hash,age,annual_income,employment_length_years,home_ownership,region,num_open_accounts,num_delinquencies_2yr,total_revolving_balance,credit_utilisation_pct,months_since_oldest_account,num_hard_inquiries_6mo,loan_amount,interest_rate,loan_purpose,dti_ratio,months_since_last_delinquency,pct_accounts_current,application_date,application_dow,branch_code_id,months_at_current_address,email_domain_type,phone_verified,default_flag,set
673d0de64eccb2f4,34.7,62639.0,3.9,RENT,South-Suburban,12.0,0,4989.0,47.1,117.0,2,16420.0,9.22,home_improvement,0.155,,91.2,2023-01-06,Wednesday,202,214,free,True,0,train
36c7117ee3d0bd28,36.0,99357.0,5.7,MORTGAGE,South-Urban,5.0,0,5921.0,36.5,158.0,2,7974.0,6.47,debt_consolidation,0.12,,61.6,21-Oct-2023,Friday,119,142,free,True,0,train
a652129cc06e2878,40.9,61225.0,6.9,MORTGAGE,West-Urban,4.0,2,872.0,47.1,191.0,2,13208.0,16.14,home_improvement,0.416,36.0,73.8,08-Jul-2022,Saturday,263,27,free,True,0,train
d53fbdf06650c061,29.1,20928.0,3.2,Mortgage,Central-Urban,3.0,2,0.0,31.7,115.0,2,6283.0,17.07,debt_consolidation,0.148,1.0,80.6,2023-01-28,Monday,429,188,corporate,False,1,train
b886102de0360497,36.8,32826.0,3.2,RENT,West-Suburban,10.0,0,0.0,39.5,136.0,2,6227.0,12.23,education,0.321,,76.9,22-Jan-2021,Thursday,997,15,free,True,0,train
87a59f9fb44150d7,47.6,82513.0,4.9,RENT,South-Suburban,8.0,0,9524.0,56.2,247.0,0,15483.0,9.91,medical,0.158,,99.9,2021-11-06,Tuesday,509,11,free,True,0,train
0b249249b8ef341a,25.7,35949.0,4.1,OWN,West-Urban,7.0,0,2308.0,58.0,70.0,1,15702.0,10.44,debt_consolidation,0.206,27.0,94.4,2021-04-01,Monday,336,233,corporate,True,0,test
509ae05cef899f55,35.0,45514.0,3.8,RENT,East-Urban,7.0,0,7168.0,65.0,124.0,1,10300.0,8.82,home_improvement,0.195,,90.9,2022-06-18,Friday,376,20,other,True,0,test
c9f306b42a688d23,30.3,159374.0,4.9,OTHER,East-Suburban,12.0,3,3560.0,10.7,140.0,0,18416.0,12.47,debt_consolidation,0.183,1.0,78.9,2022-05-10,Sunday,605,68,free,True,0,test
b33e7f0c32654e66,54.9,26475.0,9.7,OWN,South-Urban,9.0,3,2926.0,79.3,280.0,2,5132.0,19.79,other,0.207,1.0,79.3,2022-05-16,Tuesday,426,8,free,True,0,train
024db34caeedbd43,28.9,48187.0,2.6,RENT,West-Suburban,7.0,0,3322.0,30.8,148.0,1,7829.0,6.78,home_improvement,0.11,,72.7,2023-12-09,Saturday,146,179,free,False,0,train
ef0eebad27aea4de,21.0,30185.0,3.7,OWN,South-Suburban,7.0,0,5489.0,38.8,67.0,2,7801.0,12.93,home_improvement,0.301,,64.6,2023-09-28,Monday,532,230,free,True,0,train
b2866299137242be,38.7,21525.0,4.2,MORTGAGE,West-Urban,9.0,0,3619.0,43.6,153.0,3,6264.0,11.5,other,0.177,,83.0,2022-10-07,Wednesday,945,206,free,True,0,test
963f4483c627243c,34.5,22128.0,6.8,OWN,West-Urban,10.0,0,0.0,17.0,172.0,2,12051.0,8.32,debt_consolidation,0.141,105.0,59.1,04/24/2023,Tuesday,702,29,free,False,0,train
114f3506e699c2de,52.3,51219.0,4.7,MORTGAGE,West-Suburban,12.0,0,8943.0,34.9,262.0,1,14841.0,13.44,home improvement,0.245,,84.1,2021-10-06,Wednesday,887,206,corporate,True,0,test
d5458884105148ee,49.6,94376.0,8.2,RENT,South-Urban,2.0,3,1170.0,10.3,258.0,0,14659.0,13.74,medical,0.15,1.0,70.5,2023-04-17,Saturday,491,112,corporate,True,0,train
f888c983266b0b0d,22.1,39525.0,0.0,MORTGAGE,South-Urban,8.0,2,0.0,45.4,63.0,1,12000.0,14.99,major_purchase,0.234,1.0,77.5,09/11/2023,Thursday,903,5,corporate,False,0,test
32fafbf76a5ce00f,30.7,31063.0,6.7,MORTGAGE,South-Suburban,11.0,0,2962.0,16.4,114.0,0,7550.0,12.02,medical,0.134,,90.2,09-Jun-2023,Friday,603,125,corporate,True,1,train
5661f0cb1134af73,32.6,76038.0,4.7,MORTGAGE,Central-Suburban,1.0,0,5242.0,28.1,142.0,1,17042.0,9.67,medical,0.179,31.0,97.8,2021-12-21,Sunday,140,6,corporate,True,0,train
d71535cdc6e74e34,45.5,42499.0,4.5,mortgage,West-Suburban,9.0,0,3342.0,51.8,200.0,0,6285.0,14.23,Home Improvement,0.203,,68.4,2022-04-23,Tuesday,336,8,free,True,0,train
9a160911d73eaaac,27.4,35995.0,4.2,RENT,North-Urban,10.0,2,8924.0,57.7,77.0,0,9685.0,13.8,medical,0.209,1.0,89.3,2022-02-09,Thursday,851,173,corporate,True,0,train
2678b398d9c46954,45.6,105655.0,4.5,MORTGAGE,North-Urban,6.0,4,9879.0,80.2,256.0,1,6919.0,13.86,debt_consolidation,0.099,64.0,52.8,08-Dec-2023,Tuesday,656,81,corporate,True,0,train
d181e0b83964a7c4,46.5,55484.0,4.1,RENT,North-Urban,9.0,1,6556.0,26.0,233.0,2,10403.0,12.64,major_purchase,0.179,27.0,71.0,2021-06-30,Wednesday,369,176,free,True,0,train
4411230754f1088e,45.7,16037.0,,MORTGAGE,North-Suburban,9.0,1,518.0,73.9,209.0,2,12990.0,15.01,small_business,0.248,41.0,89.0,2022-09-02,Saturday,116,220,free,True,0,train
5c7f1c853787e5f5,67.2,297870.0,19.2,mortgage,Central-Suburban,4.0,0,1425.0,7.6,410.0,2,18438.0,7.52,other,0.128,,83.2,2022-01-24,Saturday,778,200,corporate,True,0,train
a1f2810542d6ba4d,49.4,35684.0,4.5,mortgage,Central-Suburban,3.0,0,902.0,10.5,252.0,1,14311.0,12.65,other,0.252,,91.4,2022-03-28,Monday,265,214,corporate,True,0,train
9c8296a00424e95d,51.3,38341.0,8.5,RENT,Central-Urban,2.0,0,3975.0,25.1,302.0,2,11413.0,6.63,debt_consolidation,0.139,,93.2,2021-10-04,Thursday,427,54,free,True,0,train
541ef56265a1f8b0,42.9,19156.0,2.2,OWN,North-Urban,18.0,0,4326.0,61.7,241.0,4,5194.0,15.82,other,0.456,,89.7,2023-10-05,Wednesday,873,51,corporate,True,1,train
28b5018bbc81ba1d,34.2,50976.0,0.0,Rent,North-Suburban,13.0,0,4000.0,31.0,142.0,2,13765.0,10.44,debt_consolidation,0.147,6.0,74.6,2022-10-08,Sunday,225,177,corporate,True,0,train
11f071db8c59af95,32.1,20190.0,3.9,RENT,East-Urban,7.0,1,4747.0,36.9,118.0,2,7359.0,14.32,education,0.213,1.0,69.9,2022-04-08,Saturday,907,216,free,True,1,train
67bd7c3f9308b608,37.6,78440.0,3.5,MORTGAGE,North-Urban,3.0,0,6699.0,67.4,149.0,0,6401.0,10.51,major_purchase,0.266,,74.4,2022-11-28,Saturday,963,114,free,True,1,train
be0c22e0711c855e,23.6,,0.0,MORTGAGE,South-Urban,7.0,0,9675.0,53.9,74.0,1,18544.0,11.76,debt_consolidation,0.23,,81.7,2022-02-26,Thursday,353,185,free,True,0,test
a5527b9b3f9ca6db,45.4,64415.0,25.6,OTHER,South-Urban,6.0,0,8562.0,63.9,203.0,0,9727.0,8.36,home_improvement,0.113,,76.8,08/04/2023,Thursday,793,140,corporate,True,0,train
191ac31d9484bc77,21.9,,2.3,Rent,Central-Suburban,9.0,0,699.0,51.3,33.0,1,10883.0,16.57,education,0.243,26.0,75.5,06/22/2021,Wednesday,806,93,free,True,0,test
bfea3ffe151d155d,37.5,39777.0,3.4,MORTGAGE,West-Suburban,5.0,0,1027.0,20.4,146.0,0,9017.0,11.8,debt_consolidation,0.222,,86.0,2023-12-04,Thursday,881,50,free,True,0,test
ad133b4f8015f3e0,34.5,70443.0,3.7,RENT,Central-Suburban,6.0,0,6136.0,63.0,138.0,1,15466.0,9.23,debt_consolidation,0.163,,98.5,23-Jun-2023,Friday,415,212,free,True,0,train
50ec6e0796db3db0,36.6,63040.0,1.0,RENT,East-Urban,8.0,0,3316.0,52.4,185.0,1,6160.0,11.76,major_purchase,0.135,,94.4,2021-08-23,Wednesday,307,182,corporate,True,0,test
e014a8e09c94b118,27.0,82391.0,6.4,RENT,North-Urban,12.0,0,1233.0,7.3,112.0,1,11653.0,7.47,major_purchase,0.092,,83.8,07/03/2021,Saturday,213,96,free,True,0,train
880fc9b9ca70fb0b,32.2,36685.0,2.8,mortgage,South-Urban,2.0,0,8629.0,57.0,161.0,0,10143.0,7.1,major_purchase,0.173,,84.4,2022-09-01,Thursday,961,164,free,False,0,train
c927a84f5a3bf7a6,60.5,45240.0,9.7,MORTGAGE,South-Urban,6.0,1,1623.0,28.2,334.0,0,8114.0,13.52,other,0.358,1.0,80.2,2022-07-29,Friday,583,231,free,True,0,test
29edca68ac820c15,41.9,11981.0,8.4,MORTGAGE,North-Urban,16.0,2,0.0,45.0,216.0,1,4553.0,16.22,major_purchase,0.265,1.0,75.4,2021-09-20,Wednesday,759,238,other,True,1,test
f9ba7281917e037c,41.7,99561.0,6.3,OWN,South-Urban,9.0,0,2698.0,33.8,225.0,0,14524.0,5.05,small_business,0.117,,66.8,2023-12-08,Monday,235,229,corporate,True,0,test
29cf9cb4a479c5b5,37.5,75669.0,5.6,RENT,Central-Suburban,10.0,2,4069.0,21.9,153.0,4,7407.0,8.92,other,0.135,1.0,64.2,01/04/2022,Monday,549,209,corporate,False,0,train
0a0ff73a500b0528,30.6,,0.8,MORTGAGE,West-Suburban,8.0,0,5325.0,46.8,108.0,2,4197.0,13.81,Small Business,0.15,,81.0,2023-09-11,Saturday,792,64,corporate,True,0,test
c20cc0aaa2187b8d,42.3,24151.0,14.4,MORTGAGE,South-Suburban,,4,0.0,11.0,211.0,1,16029.0,16.49,home_improvement,0.154,1.0,78.7,2023-03-11,Friday,109,39,free,True,0,train
66bf2870da450f05,46.1,117755.0,14.4,OWN,East-Urban,8.0,3,793.0,15.0,249.0,1,21070.0,12.71,major_purchase,0.133,19.0,84.8,2023-11-04,Thursday,437,186,free,False,0,train
1bb905b54af7a388,33.5,17117.0,3.5,RENT,West-Urban,9.0,0,5483.0,58.8,122.0,2,11585.0,12.09,MEDICAL,0.323,56.0,96.2,08/30/2022,Sunday,281,117,corporate,False,0,test
4ae23248d8147d0d,48.5,13856.0,5.8,MORTGAGE,Central-Urban,4.0,0,170.0,6.6,220.0,1,6678.0,11.01,Education,0.178,,90.5,05-Jan-2022,Wednesday,154,44,free,True,0,train
ace46a213624b85f,48.1,80520.0,14.5,MORTGAGE,North-Urban,8.0,1,516.0,42.0,266.0,2,12937.0,10.67,debt_consolidation,0.113,1.0,82.6,2022-03-11,Thursday,683,23,free,False,0,train
4de2ad50ec2231d2,43.4,152627.0,12.2,MORTGAGE,Central-Suburban,12.0,0,0.0,17.4,214.0,4,20840.0,13.03,education,0.121,,68.1,2022-06-01,Tuesday,269,92,free,True,0,train
ce43f87323544f49,50.3,48861.0,10.9,MORTGAGE,South-Urban,10.0,5,5952.0,15.2,294.0,2,14581.0,17.81,other,0.242,1.0,72.5,2022-10-30,Saturday,267,93,free,True,0,train
0b7445dcdb291e19,31.8,64097.0,3.7,MORTGAGE,North-Urban,14.0,0,0.0,51.3,122.0,2,7969.0,15.21,medical,0.185,,75.1,2023-07-22,Saturday,549,172,free,True,0,train
cb5ba3cd4b010006,52.9,48294.0,6.0,MORTGAGE,North-Urban,7.0,0,4847.0,25.8,372.0,2,8260.0,6.01,other,0.091,,92.7,2023-08-01,Tuesday,933,108,free,True,0,train
f3e6ec161f36352c,58.7,57234.0,10.0,RENT,East-Urban,7.0,0,3142.0,66.6,340.0,1,10236.0,5.0,medical,0.06,,91.8,2021-11-11,Friday,951,122,corporate,True,0,test
49ee37d162223cc8,38.7,71088.0,17.0,RENT,East-Suburban,7.0,0,3160.0,13.4,226.0,1,12321.0,9.43,Debt Consolidation,0.127,,76.9,2021-07-24,Saturday,600,11,free,True,0,test
6ee986fa82d3c135,24.6,67752.0,,MORTGAGE,South-Urban,9.0,0,9491.0,53.3,59.0,1,10748.0,9.99,education,0.223,,71.4,2021-09-07,Sunday,847,206,corporate,True,0,train
d47172edb9b310d8,38.7,37095.0,5.3,RENT,West-Urban,6.0,0,5340.0,49.4,169.0,3,8115.0,11.88,small_business,0.165,,86.9,2023-11-23,Sunday,502,199,free,True,0,test
b05b091f9d2f51a4,41.3,,11.6,RENT,South-Urban,6.0,4,1070.0,68.1,226.0,1,12579.0,15.93,debt consolidation,0.133,53.0,69.3,2021-07-10,Monday,578,140,free,True,1,test
f7231f39550d417d,42.3,42031.0,1.9,MORTGAGE,West-Urban,4.0,1,0.0,54.8,190.0,1,4079.0,11.22,major_purchase,0.111,31.0,85.2,2022-04-11,Friday,189,212,other,True,0,train
a77977f3a4476449,46.1,105399.0,4.2,Owner,Central-Suburban,5.0,0,0.0,4.4,247.0,4,13626.0,10.78,major_purchase,0.272,,97.5,2021-02-11,Sunday,615,38,free,True,0,train
d799bc235186d30b,34.2,,0.2,Owner,West-Suburban,10.0,3,4881.0,32.1,117.0,2,23139.0,15.03,medical,0.311,1.0,70.1,2022-09-02,Thursday,544,184,free,True,1,train
e60c3b0183c0fa9c,30.0,20309.0,9.3,Mortgage,East-Suburban,6.0,0,409.0,35.2,146.0,2,8970.0,12.69,medical,0.185,,97.1,2022-07-24,Friday,470,155,free,False,0,train
6c5a3056bfc2869a,36.5,45250.0,3.3,RENT,Central-Suburban,6.0,0,3361.0,4.5,189.0,3,23984.0,14.06,major_purchase,0.359,,71.0,2021-10-05,Friday,175,140,corporate,True,0,train
172d1510eff4c933,44.6,73532.0,,RENT,North-Urban,8.0,0,1498.0,39.3,235.0,1,6512.0,9.34,home_improvement,0.244,,96.4,2022-02-09,Monday,979,148,corporate,True,0,train
a7d94cbf051291f1,31.4,28702.0,5.6,MORTGAGE,Central-Suburban,5.0,3,1201.0,18.7,125.0,1,8776.0,10.53,medical,0.133,5.0,82.2,2021-09-16,Tuesday,436,44,corporate,True,0,test
7a699dce58f490fd,39.6,37976.0,8.7,MORTGAGE,West-Urban,9.0,3,0.0,46.1,191.0,1,9681.0,17.35,home_improvement,0.308,20.0,85.0,2023-03-24,Thursday,989,159,free,True,0,test
57463d62d04d0d74,35.5,131445.0,5.2,MORTGAGE,East-Suburban,6.0,3,2881.0,23.5,141.0,3,16523.0,8.95,major_purchase,0.235,5.0,75.1,2022-01-10,Friday,377,144,corporate,False,0,test
a131c9f666fdabbb,21.0,51070.0,6.5,OTHER,South-Suburban,9.0,0,9710.0,48.9,18.0,3,18792.0,12.16,debt_consolidation,0.179,,97.0,2021-10-16,Sunday,400,37,free,True,0,train
63d9abb5f8c4cf09,30.1,33242.0,1.5,rent,Central-Suburban,6.0,1,6816.0,17.8,175.0,1,5940.0,14.48,other,0.313,37.0,72.3,12-Mar-2021,Monday,345,117,free,True,0,train
1544dc2c73932c8f,58.4,86495.0,5.8,MORTGAGE,West-Suburban,3.0,1,5500.0,16.6,314.0,0,11374.0,8.95,Home Improvement,0.173,1.0,87.3,10-Aug-2021,Tuesday,829,44,free,True,0,test
f61dfb3abbfa059e,58.4,,9.4,MORTGAGE,East-Suburban,4.0,0,3800.0,20.7,325.0,1,12252.0,6.01,home_improvement,0.109,,58.8,2022-01-20,Sunday,135,222,corporate,True,0,test
4ea330511472367d,36.4,69185.0,3.5,OTHER,North-Urban,6.0,1,1544.0,22.7,164.0,1,17161.0,11.08,home_improvement,0.075,14.0,93.2,2023-02-27,Tuesday,165,89,corporate,True,0,train
00de2065c56f2aca,25.4,19679.0,6.6,RENT,East-Suburban,6.0,0,318.0,56.6,101.0,1,6068.0,13.44,major_purchase,0.312,,84.2,2022-06-06,Tuesday,323,166,free,True,0,train
1497974351dad2a0,39.9,143514.0,4.4,Mortgage,North-Suburban,4.0,0,3429.0,19.3,180.0,0,12024.0,8.13,medical,0.271,,94.8,14-Jan-2021,Monday,264,121,other,True,0,test
e9760151237fdc0a,38.3,16062.0,7.0,RENT,West-Suburban,8.0,0,3128.0,74.2,199.0,1,9075.0,10.54,home_improvement,0.33,,79.4,2022-11-29,Monday,843,86,corporate,True,1,train
cf9a4fdbf9c93569,46.2,34192.0,6.1,RENT,East-Urban,9.0,0,3795.0,49.7,264.0,3,7466.0,9.94,major_purchase,0.13,29.0,71.4,2021-02-19,Thursday,578,98,free,False,0,test
3aa87460eb1a1e87,27.7,22526.0,9.7,OWN,East-Urban,7.0,0,0.0,47.2,98.0,1,5259.0,11.47,home_improvement,0.329,99.0,85.2,2022-07-02,Saturday,691,131,free,True,0,train
0f01975d9db7ec8e,21.0,14102.0,4.9,MORTGAGE,North-Urban,12.0,0,5113.0,65.8,57.0,1,11396.0,12.39,debt_consolidation,0.201,,94.1,2021-09-06,Wednesday,524,12,corporate,True,1,test
74c2004700d5c5c2,34.5,32887.0,6.4,RENT,North-Urban,12.0,0,3262.0,42.0,149.0,0,12932.0,11.45,home_improvement,0.154,,77.3,2023-06-28,Tuesday,918,141,other,True,0,train
b8a66198db8833d5,26.2,44950.0,6.0,own,East-Urban,10.0,0,6377.0,46.8,119.0,3,9601.0,15.21,home_improvement,0.303,,91.0,2023-12-16,Monday,658,3,other,True,0,train
e5b4a6c967758025,52.6,55077.0,8.6,RENT,East-Urban,5.0,0,2912.0,37.7,271.0,0,13719.0,11.55,other,0.234,4.0,89.1,2023-01-20,Friday,956,129,corporate,True,0,train
23b754d0af445560,41.1,18884.0,5.2,OWN,East-Urban,7.0,1,0.0,60.1,186.0,3,8622.0,13.65,home_improvement,0.27,28.0,72.7,2021-05-04,Sunday,836,204,free,True,0,train
751f38c3889c8299,21.0,57887.0,4.2,RENT,East-Suburban,14.0,3,3413.0,47.4,22.0,3,6552.0,16.72,home_improvement,0.187,1.0,29.2,10/07/2022,Monday,434,74,corporate,False,1,test
510365d601c50348,28.4,21823.0,4.6,RENT,West-Urban,7.0,0,1898.0,60.1,73.0,2,7004.0,13.95,education,0.231,,71.8,2022-11-15,Thursday,971,32,free,False,0,train
9fe669e958b6d4cf,44.4,65926.0,5.8,MORTGAGE,South-Urban,6.0,4,7226.0,50.2,233.0,3,11698.0,18.85,medical,0.05,1.0,48.7,2023-02-18,Thursday,643,83,free,True,1,train
34677dd22c41aa0b,48.1,49670.0,8.1,MORTGAGE,South-Suburban,7.0,1,2124.0,19.8,215.0,1,9001.0,8.99,home_improvement,0.184,1.0,76.2,2022-11-17,Thursday,644,185,free,True,1,train
366e36a03e457bf9,31.3,74743.0,3.5,OWN,South-Urban,5.0,0,8652.0,61.7,90.0,5,20725.0,10.92,education,0.101,,63.2,07/11/2023,Wednesday,626,24,corporate,True,0,train
3af88c1675ee8704,45.4,102201.0,9.0,Renting,East-Suburban,10.0,0,12918.0,66.6,273.0,1,15858.0,10.37,major_purchase,0.201,,85.6,13/09/2022,Friday,892,97,corporate,False,0,train
2a3ca1c5adb5fc83,27.9,76313.0,6.8,MORTGAGE,Central-Suburban,5.0,0,6623.0,44.3,61.0,0,6694.0,6.41,education,0.125,13.0,72.1,2022-01-02,Friday,522,105,free,False,0,train
0c963dba1febf62a,49.7,37778.0,27.7,RENT,South-Urban,5.0,0,1645.0,53.7,290.0,1,14354.0,13.51,other,0.153,3.0,84.4,2022-03-30,Thursday,380,164,corporate,True,1,train
9028c1e6bc3b0a25,21.0,78841.0,,MORTGAGE,East-Suburban,12.0,0,2726.0,44.3,59.0,2,11367.0,11.71,small_business,0.268,,84.8,2022-01-20,Saturday,867,17,free,True,0,train
b57fd17327cd73f8,28.6,71574.0,3.4,MORTGAGE,South-Suburban,9.0,0,3890.0,25.5,204.0,2,5762.0,14.0,debt_consolidation,0.248,14.0,80.4,2021-05-25,Wednesday,544,188,free,True,0,test
b4229736d1929f59,21.0,59623.0,5.6,OWN,South-Urban,5.0,0,2334.0,26.8,59.0,2,8416.0,13.08,major_purchase,0.226,,75.0,11/30/2022,Monday,696,169,free,True,0,train
04f2e8bad16b8c88,54.3,23381.0,6.7,MORTGAGE,West-Urban,7.0,0,0.0,37.4,355.0,3,5390.0,15.52,major_purchase,0.336,,92.6,2021-03-24,Tuesday,242,230,corporate,True,0,train
eb0ad2c12d47ab3b,36.5,32721.0,4.7,RENT,East-Urban,8.0,0,0.0,14.0,177.0,2,12182.0,13.93,major_purchase,0.224,77.0,94.9,2022-11-24,Monday,731,192,free,True,0,train
c3b39960c82d79de,37.7,68591.0,4.8,RENT,East-Urban,6.0,2,4554.0,48.1,193.0,4,11135.0,13.18,debt_consolidation,0.185,34.0,84.1,12-Jan-2023,Thursday,724,24,corporate,True,0,train
84fa04835b3c1568,21.6,,4.8,RENT,East-Suburban,3.0,2,4877.0,31.0,52.0,2,4718.0,12.62,home_improvement,0.163,3.0,86.3,2021-08-02,Wednesday,718,202,other,True,1,test
7fab2aa9cdd4231a,40.7,53191.0,8.7,OWN,West-Suburban,5.0,2,3276.0,15.6,187.0,1,8665.0,12.84,home_improvement,0.181,60.0,80.8,01/06/2021,Sunday,960,57,corporate,True,0,train
9c1ebce81cfe9447,30.2,54568.0,1.6,RENT,East-Suburban,6.0,0,5389.0,70.3,89.0,2,7680.0,12.22,home_improvement,0.179,,86.2,2023-10-06,Wednesday,745,173,corporate,True,0,test
e92da5a285e98b3b,50.1,26853.0,8.7,MORTGAGE,North-Suburban,13.0,0,0.0,51.8,237.0,0,5789.0,9.93,debt_consolidation,0.267,,98.3,2021-08-21,Monday,552,21,corporate,True,0,train
35ced890ed87616b,29.8,58844.0,12.6,MORTGAGE,South-Suburban,,2,2958.0,37.0,87.0,3,11305.0,13.19,home_improvement,0.287,15.0,70.0,2022-01-24,Monday,652,16,other,True,0,test
16811f4ff291ca35,48.2,82866.0,1.9,RENT,West-Urban,5.0,0,2348.0,56.7,223.0,1,15158.0,6.68,major_purchase,0.097,,93.8,2022-04-05,Saturday,869,198,free,True,0,test
f94b9462508f4ca0,35.9,75247.0,2.2,MORTGAGE,North-Urban,8.0,1,4448.0,29.2,131.0,2,14191.0,9.66,debt_consolidation,0.146,55.0,74.3,2021-03-15,Friday,399,62,free,True,0,test
0556c963fb428bd8,26.9,33812.0,3.7,MORTGAGE,North-Suburban,10.0,0,5898.0,49.7,117.0,2,8759.0,10.51,major_purchase,0.214,,78.6,2023-04-19,Tuesday,515,23,free,True,0,train
773c7c535c9a6d44,27.1,,8.1,OTHER,East-Suburban,4.0,3,4269.0,90.8,112.0,1,7437.0,16.91,home improvement,0.256,1.0,76.3,25-Jul-2022,Monday,291,207,free,True,0,train
c8e1b8b39dab7832,42.6,,,MORTGAGE,West-Urban,10.0,2,6069.0,31.4,204.0,3,4922.0,11.66,other,0.163,19.0,84.3,02-Aug-2022,Tuesday,508,185,corporate,True,0,train
35c323c7c896462b,29.2,,0.1,OWN,North-Suburban,7.0,4,1957.0,8.4,121.0,1,17708.0,16.1,home_improvement,0.155,15.0,78.0,2021-10-01,Tuesday,759,174,free,True,0,train
0292805c651da7e1,56.4,42789.0,3.9,OTHER,West-Urban,3.0,0,2996.0,46.0,355.0,2,9428.0,12.41,other,0.302,47.0,69.8,2023-06-23,Monday,896,7,free,True,0,train
2adf2f4a619c73ea,47.0,85512.0,14.7,Renting,East-Urban,6.0,0,0.0,25.7,231.0,1,12317.0,9.76,debt consolidation,0.15,,95.2,2022-09-15,Friday,339,130,free,True,0,train
852abd31048013f6,51.6,44119.0,8.9,Own,North-Suburban,6.0,0,7786.0,49.7,270.0,0,7475.0,12.54,debt_consolidation,0.31,,92.2,2022-03-10,Saturday,477,147,free,True,0,train
4e8ea6d4a6bfc8a4,44.8,45553.0,13.6,mortgage,South-Suburban,8.0,0,5717.0,77.0,224.0,1,10433.0,10.32,debt consolidation,0.132,31.0,80.5,03/21/2023,Sunday,580,114,free,True,0,train
eb0442a2eeb8d99b,37.3,32922.0,4.0,MORTGAGE,North-Suburban,8.0,0,0.0,16.2,170.0,1,5303.0,8.57,home_improvement,0.219,60.0,82.1,2021-12-02,Thursday,390,69,free,True,0,train
a9fc446db4ef2b1a,24.6,111354.0,0.7,OWN,North-Urban,8.0,0,8816.0,43.9,62.0,1,5670.0,10.5,major_purchase,0.127,,99.7,2022-12-13,Wednesday,404,120,free,True,0,test
2e4b80e8400b6c4e,41.7,45083.0,8.8,MORTGAGE,West-Urban,10.0,0,5357.0,29.4,194.0,1,10879.0,12.59,home_improvement,0.182,,93.4,2022-05-22,Wednesday,245,145,free,True,0,train
e37ff5d42a9e8c7f,38.8,16545.0,,MORTGAGE,North-Urban,8.0,0,1681.0,42.3,162.0,0,9633.0,15.06,major_purchase,0.297,,77.0,2021-06-17,Thursday,650,93,free,True,0,train
ace560c2e31077ba,38.7,51125.0,10.4,MORTGAGE,South-Suburban,4.0,2,7175.0,77.4,227.0,1,13741.0,14.99,other,0.226,1.0,86.8,2021-10-08,Monday,188,144,free,False,0,train
8aba6c830c69d4a8,55.4,111109.0,13.3,MORTGAGE,Central-Suburban,14.0,0,6555.0,43.4,294.0,1,12407.0,8.72,Other,0.177,,77.1,2023-12-07,Wednesday,194,81,free,False,0,train
4435e77ce2de7a78,21.0,70753.0,5.9,RENT,East-Urban,8.0,2,9654.0,52.6,61.0,1,10688.0,16.17,home_improvement,0.252,1.0,73.5,2021-03-29,Friday,803,239,free,True,0,train
e2ed313588850889,40.2,54782.0,7.0,mortgage,North-Urban,7.0,0,5158.0,31.3,175.0,4,12244.0,8.65,debt_consolidation,0.108,38.0,91.2,2023-10-20,Thursday,374,62,other,True,0,train
a44788d086d9cbfc,38.9,45789.0,9.7,MORTGAGE,West-Urban,,2,2471.0,43.8,184.0,0,7422.0,12.24,education,0.163,11.0,72.5,12/26/2023,Monday,436,70,other,True,0,train
004af95b4c6d5dd3,27.3,14393.0,1.3,MORTGAGE,West-Urban,5.0,0,4008.0,35.9,105.0,3,8904.0,12.32,home_improvement,0.259,,41.7,2022-07-13,Saturday,622,32,corporate,True,0,train
67054fcd5b22d6f2,59.3,,10.1,Mortgage,West-Suburban,7.0,0,8274.0,46.6,295.0,1,19566.0,7.3,major_purchase,0.206,,90.9,2022-01-21,Tuesday,805,55,free,True,0,test
7538408968869eea,21.0,84267.0,10.9,MORTGAGE,North-Suburban,12.0,2,0.0,25.0,19.0,4,8661.0,10.41,home_improvement,0.204,24.0,80.9,2022-11-22,Saturday,670,117,free,True,1,train
add6f028f12df471,57.4,73323.0,7.8,RENT,Central-Urban,13.0,0,2995.0,36.8,307.0,1,9253.0,8.36,debt_consolidation,0.207,,91.2,2021-04-20,Wednesday,139,141,free,True,0,train
d48d0ac8fd4ac3c8,49.2,,9.8,MORTGAGE,Central-Suburban,11.0,0,4189.0,18.1,234.0,1,11605.0,5.58,debt_consolidation,0.139,21.0,83.4,2021-07-07,Monday,591,76,free,False,0,train
1ef9117c6b4fb7b5,48.4,40564.0,8.4,MORTGAGE,West-Suburban,9.0,2,0.0,21.5,242.0,3,16594.0,15.96,major_purchase,0.179,1.0,91.4,2021-07-31,Saturday,603,76,free,True,0,train
f178cf96ed8ec263,35.5,51586.0,12.7,RENT,North-Urban,9.0,0,1418.0,51.4,165.0,1,10637.0,8.96,medical,0.231,,71.0,14-Jul-2023,Saturday,537,28,other,True,0,train
343716815b140892,36.8,30537.0,6.4,OWN,East-Suburban,13.0,0,1053.0,73.7,146.0,2,4811.0,11.13,other,0.235,10.0,90.7,2021-02-01,Wednesday,728,12,free,True,0,train
1bf5b6f0d9fc7169,45.2,50940.0,5.9,OWN,East-Urban,8.0,0,3965.0,69.5,265.0,1,6812.0,12.41,home_improvement,0.217,,59.0,2022-05-11,Tuesday,899,162,free,True,0,train
